ID,AÑO,MES,SEMANA,DATE,NANDINA,IMPORTER,FACTURA,CUSTOMS,MODE OF TRANSPORT,TRANSPORT NAME,ORIGIN,DEPARTURE,QUANTITY,UNIT OF MEASUREMENT,FOB U$S,UNIT FOB U$S,CIF U$S,UNIT CIF U$S,FREIGHT U$S,NET W. (KG),GROSS W.(KG),DETAIL OF MERCHANDISE,BULTOS,NANDINA,IVA,OTHERS,SUPPLIER,SUPPLIER  -  ADDRESS,SUPPLIER  -  TOWN,SUPPLIER  -  CONTACT
I0032019001167239,2019,7,29,2019-07-17,0306320000,PESQUERA JARAMILLO LTDA                 ,1285600       ,BOGOTA                        ,AEREO                    ,                         ,CANADA              ,CANADA              ,68.04,                    ,1293.58,19.01,2034.05,29.89,727.53,68.04,90.00,DO CITBOG19333 PEDIDO TRAMITE: LANGOSTA VIVA DECLARACION(1-1) FACTURA: 1285600 FECHA: 2019                              ,000000005,0       ,19      ,0       ,FISHERMANS MARKET INTERNATIONAL INC                         ,607 BENDFORT HIGWAY                                         ,HALIFAX                                 ,                                
I0372019000013106,2019,7,29,2019-07-18,0306179900,LA TRIGALE?A LTDA                       ,002-001-000011,IPIALES                       ,TERRESTRE                ,CONSOLIDADORA Y TRAN     ,ECUADOR             ,ECUADOR             ,10000.00,                    ,63700.00,6.37,64214.00,6.42,123.00,10000.00,11500.00,"PRODUCTO: CAMARON PRECOCIDO DE CULTIVO. ESTADO DE CONSERVACION: CONGELADO. TALLAS: 41/50,                               ",000000500,0       ,0       ,0       ,DEPRODEMAR CIA LTDA                                         ,BELLAVISTA LOS RIOS S/N Y PANAMA                            ,ESMERALDAS                              ,                                
I0372019000013217,2019,7,29,2019-07-19,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,S-001-001-0021,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,4000.00,                    ,7200.00,1.80,7294.06,1.82,22.06,4000.00,4220.00,DIM 1/2 DO0882-IP19 PEDIDO 17/07/2019   PRODUCTO : CAMARON DE CULTIVO CRUDO SHELL ON. CANT                              ,000000520,0       ,0       ,0       ,PATSI LORENA YANEZ PEREZ - MARISCOS FRESCOS                 ,CDLA TOTORI MZ 566 VILLA 6                                  ,GUAYAQUIL                               ,                                
I0372019000013218,2019,7,29,2019-07-19,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,S-001-001-0021,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,6000.00,                    ,11400.00,1.90,11548.94,1.92,34.94,6000.00,6300.00,DIM 2/2 DO0882-IP19 PEDIDO 17/07/2019 PRODUCTO : CAMARON DE CULTIVO PRECOCIDO. CANTIDAD :                               ,000000520,0       ,0       ,0       ,PATSI LORENA YANEZ PEREZ - MARISCOS FRESCOS                 ,CDLA TOTORI MZ 566 VILLA 6                                  ,GUAYAQUIL                               ,                                
I0372019000013286,2019,7,29,2019-07-19,0306179900,CAMPEZ S.A.S.                           ,001-002-000000,IPIALES                       ,TERRESTRE                ,TRANSPORTE NACIONAL      ,ECUADOR             ,ECUADOR             ,16032.00,                    ,104208.00,6.50,105068.04,6.55,182.04,16032.00,16940.00,PRODUCTO: CAMARON DE CULTIVO PRECOCIDO CONGELADO GRANDE Y PEQUE?O. DESTINO: SECTOR GASTRON                              ,000000668,0       ,0       ,0       ,COMERCIALIZADORA INTERNACIONAL DE MARISCOS MARGRANJA SA     ,LOCALIZACION DOS ESTEROS PASAJE B Y                         ,SANTO DOMINGO                           ,                                
I0372019000013289,2019,7,29,2019-07-19,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,S-001-001-0021,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,29000.00,                    ,52200.00,1.80,52611.00,1.81,111.00,29000.00,30450.00,DIM 1/1 DO0903-IP19 PEDIDO 19/07/2019. PRODUCTO: CAMARON CRUDO CONGELADO. ESTADO DE CONSER                              ,000001450,0       ,0       ,0       ,PATSI LORENA YANEZ PEREZ - MARISCOS FRESCOS                 ,CDLA TOTORI MZ 566 VILLA 6                                  ,GUAYAQUIL                               ,                                
I0872019000144795,2019,7,29,2019-07-19,0306179900,HICO FISH S.A.S.                        ,CI-774        ,BARRANQUILLA ESPECIAL         ,MARITIMO                 ,CARIBBEAN AMERICAN S     ,E.E.U.U.            ,E.E.U.U.            ,4989.52,                    ,66000.00,13.23,68288.95,13.69,1628.95,4989.52,4989.52,1/5 DO TIM19870385 DO 2019 070 PI 46 FACTURA COMERCIAL CI-774 DE 2019-06-25/ CONCEPTO DEL                               ,000001380,4       ,0       ,0       ,CORACLE INCORPORATION                                       ,40 SW 13 ST OF 703 MIAMI FL 33130                           ,MIAMI                                   ,                                
I0372019000013515,2019,7,30,2019-07-23,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,001-001-000001,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,15000.00,                    ,22500.00,1.50,22762.50,1.52,37.50,15000.00,15500.00,DIM 1/1 DO0926-IP19 PEDIDO 23/07/2019 PRODUCTO : CAMARON DE CULTIVO PRECOCIDO. CANTIDAD :                               ,000000750,0       ,0       ,0       ,FRIGORIFICO  LOPEZ LOPEZ MOLINA MARIA ALEXANDRA             ,ABDON CALDERON AV 38 S/N Y CALLE 25 DE D                    ,MANTA                                   ,                                
I0352019000337342,2019,7,30,2019-07-25,0306179900,PACIFIC SEAFOOD LTDA                    ,001-004-000007,BUENAVENTURA                  ,MARITIMO                 ,MAERSK COLOMBIA S.A      ,ECUADOR             ,ECUADOR             ,18876.19,                    ,202049.04,10.70,204050.06,10.81,19.47,18876.19,21227.14,CODIGO UAP 1593 DO BVI72092 PEDIDO PEDIDO DO.1861 SONGA DECLARACION 1 DE 1.FACTURA(S):001-                              ,000001788,0       ,0       ,0       ,SOCIEDAD NACIONAL DE GALAPAGOS C.A SONGA                    ,"AV. LAS EXCLUSAS KM 3,5 VIA HEDA.LA                         ",GUAYAQUIL                               ,                                
I0482019000549362,2019,7,30,2019-07-25,0306140000,MARISCOS ATLANTIC S.A.                  ,SA3713        ,CARTAGENA ESPECIAL            ,MARITIMO                 ,GERLEINCO S.A.           ,CHINA               ,E.E.U.U.            ,90.00,                    ,3870.00,43.00,4057.17,45.08,148.47,90.00,105.82,"""DO 716-19 ,Pedido DO ATLANTIC 19-2090 ,Formato 6 de 15, Factura(s)...SA3713 22/06/2019,CRU""                            ",000001723,15      ,19      ,0       ,"WISMETTAC ASIAN FOODS., INC                                 ","13409 ORDEN DRIVE , SANTA FE SPRINGS CA                     ",SANTA FE SPRINGS                        ,                                
I0352019000345434,2019,7,30,2019-07-26,0306179900,COMERCIALIZADORA FRESMAR S.A.S.         ,001-001-000002,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,27649.00,                    ,128236.29,4.64,130018.06,4.70,499.41,27649.00,30169.40,"SI-20190459-IMPORTACION-001-001-000002900-DO 190727244, DECLARACION 1 DE 1/// DESCRIPCIONE                              ",000001235,0       ,0       ,0       ,FRIGOPESCA CA                                               ,"KM9 1/2 VIA A DAULE,AVENIDA CASUARINAS Y                    ",GUAYAQUIL                               ,                                
I0372019000013933,2019,7,30,2019-07-27,0306179900,OSORIO RAMIREZ JAMER ANTONIO            ,001-006-000013,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,14000.00,                    ,89454.00,6.39,90006.46,6.43,342.08,14000.00,15140.00,DIM 1/2 DO0948-IP19 PEDIDO 26/07/2019 PRODUCTO : CAMARON DE CULTIVO COCIDO PYD. CANTIDAD :                              ,000001800,0       ,0       ,0       ,EXPALSA EXPORTADORA DE ALIMENTOS S.A.                       ,KM 6 1 2 VIA DURAN TAMBO                                    ,GUAYAQUIL                               ,                                
I0372019000013934,2019,7,30,2019-07-27,0306179900,OSORIO RAMIREZ JAMER ANTONIO            ,001-006-000013,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,4000.00,                    ,25000.00,6.25,25169.81,6.29,80.19,4000.00,6450.00,DIM 2/2 DO0948-IP19 PEDIDO 26/07/2019 PRODUCTO : CAMARON DE CULTIVO CRUDO PYD. CANTIDAD :                               ,000001800,0       ,0       ,0       ,EXPALSA EXPORTADORA DE ALIMENTOS S.A.                       ,KM 6 1 2 VIA DURAN TAMBO                                    ,GUAYAQUIL                               ,                                
I0482019000562276,2019,7,30,2019-07-27,0306179900,INTERMARES L SAS                        ,001-007-000014,CARTAGENA ESPECIAL            ,MARITIMO                 ,HAPAG LLOYD COLOMBIA     ,ECUADOR             ,ECUADOR             ,23376.00,                    ,144457.00,6.18,146511.92,6.27,610.35,23376.00,25324.00,"""DO I-531-CTG/2019 PEDIDO 14984 DECLARACION 1 DE 1,FACTURA(S):001-007-000014984,MERCANCIA N""                            ",000001948,0       ,0       ,0       ,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.                     ,KM. 5 1/2 VIA A DAULE                                       ,GUAYAQUIL                               ,                                
I0352019000346990,2019,7,31,2019-07-29,0306179900,INTERMARES L SAS                        ,001-007-000014,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,23414.00,                    ,127085.00,5.43,129137.10,5.52,781.25,23414.00,25584.00,"""DO I-264-BUN/2019 PEDIDO 14983 DECLARACION 1 DE 1,FACTURA(S):001-007-000014983, MERCANCIA""                             ",000001858,0       ,0       ,0       ,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.                     ,KM. 5 1/2 VIA A DAULE                                       ,GUAYAQUIL                               ,                                
I0352019000348428,2019,7,31,2019-07-30,0306179900,SOCIEDAD DE COMERCIALIZACION INTERNACION,001-002-000000,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,14000.00,                    ,40390.00,2.89,41820.98,2.99,1027.08,14000.00,14697.05,"DO: 190727227, DECLARACION 1 DE 2/// MERCANCIA NUEVA DE PRIMERA CALIDAD Y CUMPLE CON EL ET                              ",000001869,0       ,0       ,0       ,EMPACADORA ALKRISTO DEL MAR S.A.                            ,CDLA. LA PRADERA CALLE HUGO MAYO S/                         ,MANTA                                   ,                                
I0352019000349431,2019,7,31,2019-07-30,0306179900,INTERMARES L SAS                        ,001-007-000014,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,23400.00,                    ,108990.00,4.66,110991.98,4.74,912.08,23400.00,25350.00,"""DO I-263-BUN/2019 PEDIDO 14982 DECLARACION 1 DE 1,FACTURA(S):001-007-000014982, MERCANCIA""                             ",000001950,0       ,0       ,0       ,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.                     ,KM. 5 1/2 VIA A DAULE                                       ,GUAYAQUIL                               ,                                
I0482019000573066,2019,7,31,2019-07-30,0306179100,COMERCIALIZADORA INTERNACIONAL ANTILLANA,AN190701      ,CARTAGENA ESPECIAL            ,MARITIMO                 ,FRONTIER AGENCIA MAR     ,VENEZUELA           ,VENEZUELA           ,19800.00,                    ,102030.96,5.15,107053.18,5.41,4001.91,19800.00,23000.00,"""G5IM1907180430 CLA 19312 DECLARACION 1 DE 1,FACTURA(S):AN190701 , PRODUCTO: CAMARON PRECOC""                            ",000001100,0       ,0       ,0       ,COMERCIALIZACIONES DEL ZULIA CA                             ,CALLE LARGA CASA SN SECTOR LA ENSENADA Z                    ,MARACAIBO                               ,                                
I0032019001246233,2019,7,31,2019-07-31,0306320000,PESQUERA JARAMILLO LTDA                 ,1290621       ,BOGOTA                        ,AEREO                    ,AIR CANADA SUCURSAL      ,CANADA              ,CANADA              ,68.04,                    ,1200.50,17.64,1940.50,28.52,728.00,68.04,90.00,DO CITBOG19363 PEDIDO TRAMITE: LANGOSTA VIVA DECLARACION(1-1) FACTURA: 1290621 FECHA: 2019                              ,000000005,0       ,19      ,0       ,FISHERMANS MARKET INTERNATIONAL INC                         ,607 BENDFORT HIGWAY                                         ,HALIFAX                                 ,                                
I0372019000014271,2019,7,31,2019-07-31,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,002002-0000002,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,6000.00,                    ,27997.80,4.67,28237.79,4.71,39.99,6000.00,6380.00,DIM 1/1 DO0960-IP19 PEDIDO 31/07/2019 PRODUCTO : CAMARON DE CULTIVO PRECOCIDO. CANTIDAD :                               ,000000300,0       ,0       ,0       ,EXPORTADORA DE CAMARON ECUATORIANO EXCAMECOR CIA. LTDA.     ,"VIA PANAMERICANA, E/MANUELA SAENZ Y GUAR                    ",SANTA ROSA                              ,                                
I0872019000151487,2019,7,31,2019-07-31,0306179900,HICO FISH S.A.S.                        ,CI-775        ,BARRANQUILLA ESPECIAL         ,MARITIMO                 ,CARIBBEAN AMERICAN S     ,E.E.U.U.            ,E.E.U.U.            ,2721.55,                    ,36000.00,13.23,36669.11,13.47,309.11,2721.55,2721.55,"""5/6 DO TIM19870416 DO 2019 073 PI 49, FACTURA COMERCIAL: CI-775 DE 2019/07/16. CONCEPTO DE""                            ",000002040,4       ,0       ,0       ,CORACLE INCORPORATION                                       ,40 SW 13 ST OF 703 MIAMI FL 33130                           ,MIAMI                                   ,                                
I0482019000581203,2019,8,31,2019-08-01,0306179100,COMERCIALIZADORA INTERNACIONAL ANTILLANA,COMZU00016    ,CARTAGENA ESPECIAL            ,MARITIMO                 ,HAPAG LLOYD COLOMBIA     ,VENEZUELA           ,VENEZUELA           ,15360.00,kg                  ,87150.54,5.67,90252.85,5.88,2230.80,15360.00,17900.00,"""G5IM1907179606 CLA 19393 DECLARACION 3 DE 3,FACTURA(S):COMZU00016 , PRODUCTO: CAMARON COLA""                            ",000001068,0       ,0       ,0       ,COMERCIALIZACIONES DEL ZULIA C.A                            ,CALLE LARGA CASA NO S/N SECTOR LA ENSENA                    ,ZULIA                                   ,                                
I0352019000354892,2019,8,31,2019-08-02,0306179900,ADINAS GROUP SAS                        ,002-003-000012,BUENAVENTURA                  ,MARITIMO                 ,MAERSK COLOMBIA S.A      ,ECUADOR             ,ECUADOR             ,6180.00,kg                  ,44091.60,7.13,44875.12,7.26,342.60,6180.00,6576.62,DO BUN-143-19 PEDIDO PEDIDO I2388 DECLARACION 1 DE 1 REGISTRO DE IMPORTACION REG-50147829-                              ,000000618,0       ,0       ,0       ,OPERADORA Y PROCESADORA DE PRODUCTOS MARINOS OMARSA S.A     ,AV. BARCELONA S/N MUELLE OMARSA JUN                         ,ECUADOR                                 ,                                
I0352019000354949,2019,8,31,2019-08-02,0306179900,PROMAR PRODUCTOS DEL MAR S.A.S.         ,002-003-000012,BUENAVENTURA                  ,MARITIMO                 ,MAERSK COLOMBIA S.A      ,ECUADOR             ,ECUADOR             ,11885.15,kg                  ,86213.40,7.25,88371.15,7.44,1295.62,11885.15,12618.37,"DO BUN-142-19 PEDIDO PEDIDO I2389 DECLARACION 1 DE 1 /// PRODUCTO: CAMARON DE CULTIVO, CRU                              ",000001172,0       ,0       ,0       ,EXPORT PACKERS COMPANY LIMITED                              ,"107 WALKER DRIVE, BRAMPTON,ONTARIO,                         ",ONTARIO                                 ,                                
